experiment_name,concurrency,payload_file,errors,successes,error_rate,all_prompts_token_count,prompt_token_count_mean,prompt_token_throughput,all_completions_token_count,completion_token_count_mean,completion_token_throughput,transactions,transactions_per_second,transactions_per_minute,latency_mean,instance_type,EndpointName,ModelName,Image,S3Uri,ENDPOINT_SERVER_TIMEOUT,HF_MODEL_ID,MAX_BATCH_PREFILL_TOKENS,MAX_INPUT_LENGTH,MAX_TOTAL_TOKENS,MODEL_CACHE_ROOT,SAGEMAKER_ENV,SAGEMAKER_MODEL_SERVER_WORKERS,SAGEMAKER_PROGRAM,SM_NUM_GPUS
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_1000-2000.jsonl,[],2,0.0,3828,1914.0,792.28,109,54.5,22.56,2,0.41,24,3.05277732849936,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2458,2458.0,3922.93,1,1.0,1.6,1,1.6,96,0.6163979639968602,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,13268,3317.0,1650.76,221,55.25,27.5,4,0.5,30,5.836592044001009,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3171,3171.0,2624.37,10,10.0,8.28,1,0.83,49,1.195937076001428,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2369,2369.0,1920.31,18,18.0,14.59,1,0.81,48,1.2235885740083177,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_2000-3000.jsonl,[],6,0.0,15054,2509.0,1667.43,469,78.16666666666667,51.95,6,0.66,39,7.185129971333178,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,8,payload_en_3000-4000.jsonl,[],8,0.0,27273,3409.125,2335.86,316,39.5,27.06,8,0.69,41,7.263358751373744,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2608,2608.0,543.57,102,102.0,21.26,1,0.21,12,4.787692072000937,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2771,2771.0,568.09,99,99.0,20.3,1,0.21,12,4.866154388990253,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,8,payload_en_2000-3000.jsonl,[],8,0.0,19521,2440.125,2078.08,309,38.625,32.89,8,0.85,51,5.086907206748947,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,6896,3448.0,1060.1,193,96.5,29.67,2,0.31,18,6.487096856995777,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_2000-3000.jsonl,[],6,0.0,15423,2570.5,1902.8,300,50.0,37.01,6,0.74,44,6.038281234667617,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,7459,3729.5,2990.18,22,11.0,8.82,2,0.8,48,2.2388123115015333,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3789,3789.0,1504.83,34,34.0,13.5,1,0.4,24,2.5041473300079815,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,8,payload_en_3000-4000.jsonl,[],8,0.0,27414,3426.75,1820.33,665,83.125,44.16,8,0.53,31,9.394328536873218,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,5216,2608.0,958.91,106,53.0,19.49,2,0.37,22,3.4630725954993977,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3419,3419.0,2101.09,19,19.0,11.68,1,0.61,36,1.617286521999631,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,6760,3380.0,1094.37,101,50.5,16.35,2,0.32,19,3.9769949409892433,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3909,3909.0,3109.55,7,7.0,5.57,1,0.8,48,1.2441996939887758,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,4275,2137.5,2942.43,18,9.0,12.39,2,1.38,82,1.3972660959989298,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_2000-3000.jsonl,[],4,0.0,9868,2467.0,1521.61,120,30.0,18.5,4,0.62,37,3.563842690000456,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3508,3508.0,962.49,63,63.0,17.29,1,0.27,16,3.6327988439879846,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1000-2000.jsonl,[],1,0.0,1939,1939.0,3008.9,5,5.0,7.76,1,1.55,93,0.6350237510050647,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1000-2000.jsonl,[],1,0.0,1397,1397.0,341.2,97,97.0,23.69,1,0.24,14,4.086238903997582,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,8,payload_en_3000-4000.jsonl,[],8,0.0,29265,3658.125,1963.5,633,79.125,42.47,8,0.54,32,9.901113568750588,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_1000-2000.jsonl,[],4,0.0,6114,1528.5,1098.33,407,101.75,73.11,4,0.72,43,5.542814244246983,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,14343,3585.75,1556.0,255,63.75,27.66,4,0.43,25,6.8037974144972395,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3996,3996.0,714.47,101,101.0,18.06,1,0.18,10,5.577274420007598,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_1-500.jsonl,[],4,0.0,1216,304.0,324.41,125,31.25,33.35,4,1.07,64,1.380242877996352,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2440,2440.0,3894.09,1,1.0,1.6,1,1.6,96,0.6164105479983846,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_1000-2000.jsonl,[],2,0.0,2971,1485.5,641.7,124,62.0,26.78,2,0.43,25,3.2357652400023653,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1000-2000.jsonl,[],1,0.0,1646,1646.0,3693.78,1,1.0,2.24,1,2.24,134,0.43736414599698037,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_500-1000.jsonl,[],1,0.0,980,980.0,2315.44,6,6.0,14.18,1,2.36,141,0.4157441209972603,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3165,3165.0,3087.3,8,8.0,7.8,1,0.98,58,1.0127874600002542,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_3000-4000.jsonl,[],6,0.0,21458,3576.3333333333335,2184.03,140,23.333333333333332,14.25,6,0.61,36,5.436664844331972,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,14135,3533.75,1541.69,300,75.0,32.72,4,0.44,26,7.191258922255656,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3235,3235.0,633.33,74,74.0,14.49,1,0.2,12,5.096015293005621,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,8,payload_en_3000-4000.jsonl,[],8,0.0,27623,3452.875,2055.58,488,61.0,36.31,8,0.6,36,8.550061061878296,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
