experiment_name,concurrency,payload_file,errors,successes,error_rate,all_prompts_token_count,prompt_token_count_mean,prompt_token_throughput,all_completions_token_count,completion_token_count_mean,completion_token_throughput,transactions,transactions_per_second,transactions_per_minute,latency_mean,instance_type,EndpointName,ModelName,Image,S3Uri,HF_MODEL_ID,HUGGING_FACE_HUB_TOKEN,MAX_BATCH_TOTAL_TOKENS,MAX_INPUT_LENGTH,MAX_TOTAL_TOKENS,SAGEMAKER_CONTAINER_LOG_LEVEL,SAGEMAKER_REGION,SM_NUM_GPUS,OPTION_DTYPE,OPTION_MAX_ROLLING_BATCH_SIZE,OPTION_NEURON_OPTIMIZE_LEVEL,OPTION_N_POSITIONS,OPTION_ROLLING_BATCH,OPTION_TENSOR_PARALLEL_DEGREE,SAGEMAKER_MODEL_SERVER_TIMEOUT,SAGEMAKER_MODEL_SERVER_WORKERS,SAGEMAKER_PROGRAM,SAGEMAKER_TS_RESPONSE_TIMEOUT,ENDPOINT_SERVER_TIMEOUT,MODEL_CACHE_ROOT,SAGEMAKER_ENV
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,1,payload_en_2000-3000.jsonl,[],1,0.0,2358,2358.0,2129.27,14,14.0,12.64,1,0.9,54,1.0986632029998873,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-819,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2358,2358.0,601.35,102,102.0,26.01,1,0.26,15,3.9063645810019807,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,4,payload_en_500-1000.jsonl,[],4,0.0,3920,980.0,1157.95,64,16.0,18.91,4,1.18,70,3.354303034750046,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-819,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_3000-4000.jsonl,[],2,0.0,6944,3472.0,3341.97,7013,3506.5,3375.18,2,0.96,57,1.8753499669983285,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,6,payload_en_2000-3000.jsonl,[],6,0.0,15349,2558.1666666666665,1750.27,416,69.33333333333333,47.44,6,0.68,40,7.525143491500178,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-819,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_2000-3000.jsonl,[],1,0.0,2404,2404.0,1956.5,35,35.0,28.48,1,0.81,48,1.2190682489963365,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-774,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,1,payload_en_1000-2000.jsonl,[],1,0.0,1154,1154.0,775.71,24,24.0,16.13,1,0.67,40,1.47964046999914,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-819,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2321,2321.0,1177.38,3,3.0,1.52,1,0.51,30,1.9598724909956218,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_2000-3000.jsonl,[],6,0.0,15349,2558.1666666666665,1332.59,433,72.16666666666667,37.59,6,0.52,31,9.214106577666826,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-770,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3566,3566.0,597.56,102,102.0,17.09,1,0.17,10,5.944254244001058,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,2,payload_en_2000-3000.jsonl,[],2,0.0,4971,2485.5,1001.86,116,58.0,23.38,2,0.4,24,3.3792230164999637,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-819,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,4,payload_en_3000-4000.jsonl,[],4,0.0,13268,3317.0,3768.11,13374,3343.5,3798.21,4,1.14,68,2.533498390751447,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,15089,3772.25,1294.86,386,96.5,33.12,4,0.34,20,10.584967620749012,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-770,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_1-500.jsonl,[],2,0.0,608,304.0,243.11,204,102.0,81.57,2,0.8,48,2.490282065500651,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3639,3639.0,2364.18,3676,3676.0,2388.22,1,0.65,39,1.5012543610027933,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,5216,2608.0,972.13,204,102.0,38.02,2,0.37,22,5.344799833997968,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3681,3681.0,5091.44,3684,3684.0,5095.59,1,1.38,82,0.6873430470004678,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3783,3783.0,5111.17,3787,3787.0,5116.58,1,1.35,81,0.6992348170024343,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_3000-4000.jsonl,[],1,0.0,3410,3410.0,2496.02,44,44.0,32.21,1,0.73,43,1.3525081710031372,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-774,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_1000-2000.jsonl,[],1,0.0,1918,1918.0,1104.47,64,64.0,36.85,1,0.58,34,1.7245738899982825,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-774,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3497,3497.0,3537.53,3516,3516.0,3556.75,1,1.01,60,0.9524097930006974,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,14395,3598.75,904.79,310,77.5,19.48,4,0.25,15,14.94414905099984,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,2,payload_en_2000-3000.jsonl,[],2,0.0,4541,2270.5,916.64,106,53.0,21.4,2,0.4,24,3.2161264855003537,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-819,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,6877,3438.5,775.07,204,102.0,22.99,2,0.23,13,8.836080819000927,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,2,payload_en_500-1000.jsonl,[],2,0.0,1960,980.0,1028.54,32,16.0,16.79,2,1.05,63,1.8947664505012654,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-819,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_2000-3000.jsonl,[],1,0.0,2440,2440.0,6056.75,2444,2444.0,6066.67,1,2.48,148,0.37354616100128624,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_1000-2000.jsonl,[],2,0.0,3143,1571.5,620.56,204,102.0,40.28,2,0.39,23,5.051265089499793,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3896,3896.0,2633.05,3923,3923.0,2651.3,1,0.68,40,1.434685038999305,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,2,payload_en_3000-4000.jsonl,[],2,0.0,7630,3815.0,4113.77,66,33.0,35.58,2,1.08,64,1.8021675534982933,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-774,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_1000-2000.jsonl,[],4,0.0,6071,1517.75,739.07,407,101.75,49.55,4,0.49,29,7.878612779248215,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_1-500.jsonl,[],1,0.0,304,304.0,455.22,328,328.0,491.15,1,1.5,90,0.660499298999639,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3171,3171.0,1924.02,3211,3211.0,1948.29,1,0.61,36,1.5929518029988685,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2369,2369.0,510.01,101,101.0,21.74,1,0.22,13,4.599864456002251,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_1-500.jsonl,[],6,0.0,1824,304.0,567.37,612,102.0,190.37,6,1.87,112,3.162351012832611,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,6,payload_en_2000-3000.jsonl,[],6,0.0,14550,2425.0,2752.26,14791,2465.1666666666665,2797.85,6,1.13,67,2.6121368373327036,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,8,payload_en_1000-2000.jsonl,[],8,0.0,13908,1738.5,1195.74,717,89.625,61.64,8,0.69,41,6.853178639626094,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
